gene_id	gene_name	tissue	median_expression	tissue_type	gene_chr	gene_annotation	gene_start	gene_end	gene_strand	gene_type	gene_status
ENSG00000049249.4	TNFRSF9	Lung	0.4731	Lung	1	HAVANA	7979907	8000926	-	protein_coding	KNOWN
ENSG00000049249.4	TNFRSF9	Lymphocytes	2.7945	Blood	1	HAVANA	7979907	8000926	-	protein_coding	KNOWN
ENSG00000049249.4	TNFRSF9	Testis	0.09779	Testis	1	HAVANA	7979907	8000926	-	protein_coding	KNOWN
ENSG00000049249.4	TNFRSF9	Liver	0.03474	Liver	1	HAVANA	7979907	8000926	-	protein_coding	KNOWN
ENSG00000049249.4	TNFRSF9	Brain	0	Brain	1	HAVANA	7979907	8000926	-	protein_coding	KNOWN
ENSG00000142599.13	RERE	Muscle	76.82	Muscle	1	HAVANA	8412457	8877702	-	protein_coding	KNOWN
ENSG00000142599.13	RERE	Stomach	33.88	Stomach	1	HAVANA	8412457	8877702	-	protein_coding	KNOWN
ENSG00000142599.13	RERE	Adipose	75.66	Adipose.Tissue	1	HAVANA	8412457	8877702	-	protein_coding	KNOWN
ENSG00000142599.13	RERE	Testis	60.53	Testis	1	HAVANA	8412457	8877702	-	protein_coding	KNOWN
ENSG00000142599.13	RERE	Lymphocytes	37.645	Blood	1	HAVANA	8412457	8877702	-	protein_coding	KNOWN
ENSG00000142599.13	RERE	Liver	11.77	Liver	1	HAVANA	8412457	8877702	-	protein_coding	KNOWN
ENSG00000142599.13	RERE	Lung	54.17	Lung	1	HAVANA	8412457	8877702	-	protein_coding	KNOWN
ENSG00000142599.13	RERE	Brain	34.15	Brain	1	HAVANA	8412457	8877702	-	protein_coding	KNOWN
ENSG00000222511.1	Y_RNA	Muscle	0	Muscle	1	ENSEMBL	8856633	8856731	-	misc_RNA	NOVEL
ENSG00000222511.1	Y_RNA	Stomach	0	Stomach	1	ENSEMBL	8856633	8856731	-	misc_RNA	NOVEL
ENSG00000222511.1	Y_RNA	Adipose	0	Adipose.Tissue	1	ENSEMBL	8856633	8856731	-	misc_RNA	NOVEL
ENSG00000222511.1	Y_RNA	Lymphocytes	0	Blood	1	ENSEMBL	8856633	8856731	-	misc_RNA	NOVEL
ENSG00000222511.1	Y_RNA	Liver	0	Liver	1	ENSEMBL	8856633	8856731	-	misc_RNA	NOVEL
ENSG00000222511.1	Y_RNA	Lung	0	Lung	1	ENSEMBL	8856633	8856731	-	misc_RNA	NOVEL
ENSG00000222511.1	Y_RNA	Brain	0	Brain	1	ENSEMBL	8856633	8856731	-	misc_RNA	NOVEL
ENSG00000222511.1	Y_RNA	Testis	0	Testis	1	ENSEMBL	8856633	8856731	-	misc_RNA	NOVEL
ENSG00000232208.2	RP3-477M7.5	Liver	0	Liver	1	HAVANA	8967452	8967803	-	pseudogene	KNOWN
ENSG00000232208.2	RP3-477M7.5	Muscle	0	Muscle	1	HAVANA	8967452	8967803	-	pseudogene	KNOWN
ENSG00000232208.2	RP3-477M7.5	Brain	0	Brain	1	HAVANA	8967452	8967803	-	pseudogene	KNOWN
ENSG00000232208.2	RP3-477M7.5	Stomach	0	Stomach	1	HAVANA	8967452	8967803	-	pseudogene	KNOWN
ENSG00000232208.2	RP3-477M7.5	Lymphocytes	0	Blood	1	HAVANA	8967452	8967803	-	pseudogene	KNOWN
ENSG00000232208.2	RP3-477M7.5	Lung	0	Lung	1	HAVANA	8967452	8967803	-	pseudogene	KNOWN
ENSG00000232208.2	RP3-477M7.5	Adipose	0	Adipose.Tissue	1	HAVANA	8967452	8967803	-	pseudogene	KNOWN
ENSG00000232208.2	RP3-477M7.5	Testis	0	Testis	1	HAVANA	8967452	8967803	-	pseudogene	KNOWN
ENSG00000131686.10	CA6	Stomach	0	Stomach	1	HAVANA	9005926	9035151	+	protein_coding	KNOWN
ENSG00000131686.10	CA6	Liver	0	Liver	1	HAVANA	9005926	9035151	+	protein_coding	KNOWN
ENSG00000131686.10	CA6	Brain	0	Brain	1	HAVANA	9005926	9035151	+	protein_coding	KNOWN
ENSG00000131686.10	CA6	Adipose	0.011955	Adipose.Tissue	1	HAVANA	9005926	9035151	+	protein_coding	KNOWN
ENSG00000131686.10	CA6	Lung	0.01399	Lung	1	HAVANA	9005926	9035151	+	protein_coding	KNOWN
ENSG00000131686.10	CA6	Muscle	0	Muscle	1	HAVANA	9005926	9035151	+	protein_coding	KNOWN
ENSG00000131686.10	CA6	Lymphocytes	0.011565	Blood	1	HAVANA	9005926	9035151	+	protein_coding	KNOWN
ENSG00000131686.10	CA6	Testis	0.06566	Testis	1	HAVANA	9005926	9035151	+	protein_coding	KNOWN
ENSG00000171621.9	SPSB1	Muscle	22.52	Muscle	1	HAVANA	9352939	9429591	+	protein_coding	KNOWN
ENSG00000171621.9	SPSB1	Stomach	13.21	Stomach	1	HAVANA	9352939	9429591	+	protein_coding	KNOWN
ENSG00000171621.9	SPSB1	Liver	20.29	Liver	1	HAVANA	9352939	9429591	+	protein_coding	KNOWN
ENSG00000171621.9	SPSB1	Lung	36.34	Lung	1	HAVANA	9352939	9429591	+	protein_coding	KNOWN
ENSG00000171621.9	SPSB1	Adipose	61.67	Adipose.Tissue	1	HAVANA	9352939	9429591	+	protein_coding	KNOWN
ENSG00000171621.9	SPSB1	Brain	4.3715	Brain	1	HAVANA	9352939	9429591	+	protein_coding	KNOWN
ENSG00000171621.9	SPSB1	Testis	17.56	Testis	1	HAVANA	9352939	9429591	+	protein_coding	KNOWN
ENSG00000171621.9	SPSB1	Lymphocytes	2.8215	Blood	1	HAVANA	9352939	9429591	+	protein_coding	KNOWN
ENSG00000252956.1	RNA5SP40	Muscle	0	Muscle	1	ENSEMBL	9497728	9497837	-	rRNA	KNOWN
ENSG00000252956.1	RNA5SP40	Lung	0	Lung	1	ENSEMBL	9497728	9497837	-	rRNA	KNOWN
ENSG00000252956.1	RNA5SP40	Stomach	0	Stomach	1	ENSEMBL	9497728	9497837	-	rRNA	KNOWN
ENSG00000252956.1	RNA5SP40	Liver	0	Liver	1	ENSEMBL	9497728	9497837	-	rRNA	KNOWN
ENSG00000252956.1	RNA5SP40	Adipose	0	Adipose.Tissue	1	ENSEMBL	9497728	9497837	-	rRNA	KNOWN
ENSG00000252956.1	RNA5SP40	Lymphocytes	0	Blood	1	ENSEMBL	9497728	9497837	-	rRNA	KNOWN
ENSG00000252956.1	RNA5SP40	Brain	0	Brain	1	ENSEMBL	9497728	9497837	-	rRNA	KNOWN
ENSG00000252956.1	RNA5SP40	Testis	0	Testis	1	ENSEMBL	9497728	9497837	-	rRNA	KNOWN
ENSG00000231181.1	RP13-15M17.1	Muscle	0.5394	Muscle	1	HAVANA	9636485	9637043	+	pseudogene	KNOWN
ENSG00000231181.1	RP13-15M17.1	Liver	1.017	Liver	1	HAVANA	9636485	9637043	+	pseudogene	KNOWN
ENSG00000231181.1	RP13-15M17.1	Adipose	0.83395	Adipose.Tissue	1	HAVANA	9636485	9637043	+	pseudogene	KNOWN
ENSG00000231181.1	RP13-15M17.1	Brain	0.40055	Brain	1	HAVANA	9636485	9637043	+	pseudogene	KNOWN
ENSG00000231181.1	RP13-15M17.1	Lung	0.6154	Lung	1	HAVANA	9636485	9637043	+	pseudogene	KNOWN
ENSG00000231181.1	RP13-15M17.1	Testis	1.39	Testis	1	HAVANA	9636485	9637043	+	pseudogene	KNOWN
ENSG00000231181.1	RP13-15M17.1	Stomach	0.73375	Stomach	1	HAVANA	9636485	9637043	+	pseudogene	KNOWN
ENSG00000231181.1	RP13-15M17.1	Lymphocytes	0.9415	Blood	1	HAVANA	9636485	9637043	+	pseudogene	KNOWN
ENSG00000201746.1	RNU6-828P	Stomach	0	Stomach	1	ENSEMBL	10223326	10223432	+	snRNA	KNOWN
ENSG00000201746.1	RNU6-828P	Liver	0	Liver	1	ENSEMBL	10223326	10223432	+	snRNA	KNOWN
ENSG00000201746.1	RNU6-828P	Muscle	0	Muscle	1	ENSEMBL	10223326	10223432	+	snRNA	KNOWN
ENSG00000201746.1	RNU6-828P	Testis	0	Testis	1	ENSEMBL	10223326	10223432	+	snRNA	KNOWN
ENSG00000201746.1	RNU6-828P	Brain	0	Brain	1	ENSEMBL	10223326	10223432	+	snRNA	KNOWN
ENSG00000201746.1	RNU6-828P	Lung	0	Lung	1	ENSEMBL	10223326	10223432	+	snRNA	KNOWN
ENSG00000201746.1	RNU6-828P	Lymphocytes	0	Blood	1	ENSEMBL	10223326	10223432	+	snRNA	KNOWN
ENSG00000201746.1	RNU6-828P	Adipose	0	Adipose.Tissue	1	ENSEMBL	10223326	10223432	+	snRNA	KNOWN
ENSG00000171824.9	EXOSC10	Stomach	35.835	Stomach	1	HAVANA	11126675	11158213	-	protein_coding	KNOWN
ENSG00000171824.9	EXOSC10	Muscle	24.31	Muscle	1	HAVANA	11126675	11158213	-	protein_coding	KNOWN
ENSG00000171824.9	EXOSC10	Liver	13.83	Liver	1	HAVANA	11126675	11158213	-	protein_coding	KNOWN
ENSG00000171824.9	EXOSC10	Lung	57.07	Lung	1	HAVANA	11126675	11158213	-	protein_coding	KNOWN
ENSG00000171824.9	EXOSC10	Adipose	60.545	Adipose.Tissue	1	HAVANA	11126675	11158213	-	protein_coding	KNOWN
ENSG00000171824.9	EXOSC10	Lymphocytes	70.035	Blood	1	HAVANA	11126675	11158213	-	protein_coding	KNOWN
ENSG00000171824.9	EXOSC10	Brain	35.625	Brain	1	HAVANA	11126675	11158213	-	protein_coding	KNOWN
ENSG00000171824.9	EXOSC10	Testis	53.44	Testis	1	HAVANA	11126675	11158213	-	protein_coding	KNOWN
ENSG00000120942.9	UBIAD1	Lymphocytes	11.89	Blood	1	HAVANA	11333263	11356106	+	protein_coding	KNOWN
ENSG00000120942.9	UBIAD1	Muscle	8.867	Muscle	1	HAVANA	11333263	11356106	+	protein_coding	KNOWN
ENSG00000120942.9	UBIAD1	Testis	15.95	Testis	1	HAVANA	11333263	11356106	+	protein_coding	KNOWN
ENSG00000120942.9	UBIAD1	Stomach	7.012	Stomach	1	HAVANA	11333263	11356106	+	protein_coding	KNOWN
ENSG00000120942.9	UBIAD1	Lung	8.001	Lung	1	HAVANA	11333263	11356106	+	protein_coding	KNOWN
ENSG00000120942.9	UBIAD1	Adipose	9.9495	Adipose.Tissue	1	HAVANA	11333263	11356106	+	protein_coding	KNOWN
ENSG00000120942.9	UBIAD1	Liver	4.985	Liver	1	HAVANA	11333263	11356106	+	protein_coding	KNOWN
ENSG00000120942.9	UBIAD1	Brain	3.563	Brain	1	HAVANA	11333263	11356106	+	protein_coding	KNOWN
ENSG00000116661.9	FBXO2	Testis	27.1	Testis	1	HAVANA	11708424	11715842	-	protein_coding	KNOWN
ENSG00000116661.9	FBXO2	Brain	214.35	Brain	1	HAVANA	11708424	11715842	-	protein_coding	KNOWN
ENSG00000116661.9	FBXO2	Adipose	1.1055	Adipose.Tissue	1	HAVANA	11708424	11715842	-	protein_coding	KNOWN
ENSG00000116661.9	FBXO2	Muscle	1.3445	Muscle	1	HAVANA	11708424	11715842	-	protein_coding	KNOWN
ENSG00000116661.9	FBXO2	Stomach	10.37	Stomach	1	HAVANA	11708424	11715842	-	protein_coding	KNOWN
ENSG00000116661.9	FBXO2	Lymphocytes	1.2795	Blood	1	HAVANA	11708424	11715842	-	protein_coding	KNOWN
ENSG00000116661.9	FBXO2	Lung	10.16	Lung	1	HAVANA	11708424	11715842	-	protein_coding	KNOWN
ENSG00000116661.9	FBXO2	Liver	16.13	Liver	1	HAVANA	11708424	11715842	-	protein_coding	KNOWN
ENSG00000116663.6	FBXO6	Liver	11.67	Liver	1	HAVANA	11724181	11734411	+	protein_coding	KNOWN
ENSG00000116663.6	FBXO6	Lung	20.76	Lung	1	HAVANA	11724181	11734411	+	protein_coding	KNOWN
ENSG00000116663.6	FBXO6	Adipose	11.975	Adipose.Tissue	1	HAVANA	11724181	11734411	+	protein_coding	KNOWN
ENSG00000116663.6	FBXO6	Muscle	13.09	Muscle	1	HAVANA	11724181	11734411	+	protein_coding	KNOWN
ENSG00000116663.6	FBXO6	Stomach	12.135	Stomach	1	HAVANA	11724181	11734411	+	protein_coding	KNOWN
ENSG00000116663.6	FBXO6	Brain	11.895	Brain	1	HAVANA	11724181	11734411	+	protein_coding	KNOWN
ENSG00000116663.6	FBXO6	Lymphocytes	41.91	Blood	1	HAVANA	11724181	11734411	+	protein_coding	KNOWN
ENSG00000116663.6	FBXO6	Testis	27.15	Testis	1	HAVANA	11724181	11734411	+	protein_coding	KNOWN
ENSG00000177553.6	RP11-56N19.5	Brain	0	Brain	1	HAVANA	11837134	11839676	-	antisense	NOVEL
ENSG00000177553.6	RP11-56N19.5	Muscle	0	Muscle	1	HAVANA	11837134	11839676	-	antisense	NOVEL
ENSG00000177553.6	RP11-56N19.5	Lymphocytes	0	Blood	1	HAVANA	11837134	11839676	-	antisense	NOVEL
ENSG00000177553.6	RP11-56N19.5	Liver	0	Liver	1	HAVANA	11837134	11839676	-	antisense	NOVEL
ENSG00000177553.6	RP11-56N19.5	Adipose	0	Adipose.Tissue	1	HAVANA	11837134	11839676	-	antisense	NOVEL
ENSG00000177553.6	RP11-56N19.5	Lung	0	Lung	1	HAVANA	11837134	11839676	-	antisense	NOVEL
ENSG00000177553.6	RP11-56N19.5	Testis	3.786	Testis	1	HAVANA	11837134	11839676	-	antisense	NOVEL
ENSG00000177553.6	RP11-56N19.5	Stomach	0	Stomach	1	HAVANA	11837134	11839676	-	antisense	NOVEL
ENSG00000242349.1	NPPA-AS1	Lung	7.692	Lung	1	HAVANA	11903761	11908136	+	antisense	KNOWN
ENSG00000242349.1	NPPA-AS1	Muscle	0.6591	Muscle	1	HAVANA	11903761	11908136	+	antisense	KNOWN
ENSG00000242349.1	NPPA-AS1	Adipose	3.2365	Adipose.Tissue	1	HAVANA	11903761	11908136	+	antisense	KNOWN
ENSG00000242349.1	NPPA-AS1	Lymphocytes	2.2485	Blood	1	HAVANA	11903761	11908136	+	antisense	KNOWN
ENSG00000242349.1	NPPA-AS1	Testis	46.03	Testis	1	HAVANA	11903761	11908136	+	antisense	KNOWN
ENSG00000242349.1	NPPA-AS1	Liver	1.998	Liver	1	HAVANA	11903761	11908136	+	antisense	KNOWN
ENSG00000242349.1	NPPA-AS1	Brain	1.65	Brain	1	HAVANA	11903761	11908136	+	antisense	KNOWN
ENSG00000242349.1	NPPA-AS1	Stomach	2.4235	Stomach	1	HAVANA	11903761	11908136	+	antisense	KNOWN
ENSG00000083444.12	PLOD1	Brain	21.265	Brain	1	HAVANA	11994262	12035595	+	protein_coding	KNOWN
ENSG00000083444.12	PLOD1	Stomach	33.525	Stomach	1	HAVANA	11994262	12035595	+	protein_coding	KNOWN
ENSG00000083444.12	PLOD1	Muscle	24.195	Muscle	1	HAVANA	11994262	12035595	+	protein_coding	KNOWN
ENSG00000083444.12	PLOD1	Liver	48.88	Liver	1	HAVANA	11994262	12035595	+	protein_coding	KNOWN
ENSG00000083444.12	PLOD1	Lung	76.29	Lung	1	HAVANA	11994262	12035595	+	protein_coding	KNOWN
ENSG00000083444.12	PLOD1	Testis	22.4	Testis	1	HAVANA	11994262	12035595	+	protein_coding	KNOWN
ENSG00000083444.12	PLOD1	Adipose	66.61	Adipose.Tissue	1	HAVANA	11994262	12035595	+	protein_coding	KNOWN
ENSG00000083444.12	PLOD1	Lymphocytes	50.56	Blood	1	HAVANA	11994262	12035595	+	protein_coding	KNOWN
ENSG00000116688.12	MFN2	Muscle	158.8	Muscle	1	HAVANA	12040238	12073571	+	protein_coding	KNOWN
ENSG00000116688.12	MFN2	Testis	59.79	Testis	1	HAVANA	12040238	12073571	+	protein_coding	KNOWN
ENSG00000116688.12	MFN2	Lung	64.37	Lung	1	HAVANA	12040238	12073571	+	protein_coding	KNOWN
ENSG00000116688.12	MFN2	Stomach	52.62	Stomach	1	HAVANA	12040238	12073571	+	protein_coding	KNOWN
ENSG00000116688.12	MFN2	Adipose	60.9	Adipose.Tissue	1	HAVANA	12040238	12073571	+	protein_coding	KNOWN
ENSG00000116688.12	MFN2	Brain	66.405	Brain	1	HAVANA	12040238	12073571	+	protein_coding	KNOWN
ENSG00000116688.12	MFN2	Liver	40	Liver	1	HAVANA	12040238	12073571	+	protein_coding	KNOWN
ENSG00000116688.12	MFN2	Lymphocytes	57.375	Blood	1	HAVANA	12040238	12073571	+	protein_coding	KNOWN
ENSG00000116691.6	MIIP	Stomach	13.515	Stomach	1	HAVANA	12079523	12092102	+	protein_coding	KNOWN
ENSG00000116691.6	MIIP	Muscle	13.125	Muscle	1	HAVANA	12079523	12092102	+	protein_coding	KNOWN
ENSG00000116691.6	MIIP	Lung	36.15	Lung	1	HAVANA	12079523	12092102	+	protein_coding	KNOWN
ENSG00000116691.6	MIIP	Liver	11.24	Liver	1	HAVANA	12079523	12092102	+	protein_coding	KNOWN
ENSG00000116691.6	MIIP	Adipose	24.535	Adipose.Tissue	1	HAVANA	12079523	12092102	+	protein_coding	KNOWN
ENSG00000116691.6	MIIP	Brain	14.315	Brain	1	HAVANA	12079523	12092102	+	protein_coding	KNOWN
ENSG00000116691.6	MIIP	Lymphocytes	42.655	Blood	1	HAVANA	12079523	12092102	+	protein_coding	KNOWN
ENSG00000116691.6	MIIP	Testis	46.97	Testis	1	HAVANA	12079523	12092102	+	protein_coding	KNOWN
ENSG00000225196.2	RP5-1118D24.2	Lymphocytes	0	Blood	1	HAVANA	12280851	12281166	-	pseudogene	KNOWN
ENSG00000225196.2	RP5-1118D24.2	Stomach	0	Stomach	1	HAVANA	12280851	12281166	-	pseudogene	KNOWN
ENSG00000225196.2	RP5-1118D24.2	Testis	0	Testis	1	HAVANA	12280851	12281166	-	pseudogene	KNOWN
ENSG00000225196.2	RP5-1118D24.2	Adipose	0	Adipose.Tissue	1	HAVANA	12280851	12281166	-	pseudogene	KNOWN
ENSG00000225196.2	RP5-1118D24.2	Liver	0	Liver	1	HAVANA	12280851	12281166	-	pseudogene	KNOWN
ENSG00000225196.2	RP5-1118D24.2	Muscle	0	Muscle	1	HAVANA	12280851	12281166	-	pseudogene	KNOWN
ENSG00000225196.2	RP5-1118D24.2	Lung	0	Lung	1	HAVANA	12280851	12281166	-	pseudogene	KNOWN
ENSG00000225196.2	RP5-1118D24.2	Brain	0	Brain	1	HAVANA	12280851	12281166	-	pseudogene	KNOWN
ENSG00000157330.5	C1orf158	Muscle	0.005473	Muscle	1	HAVANA	12806163	12823847	+	protein_coding	KNOWN
ENSG00000157330.5	C1orf158	Stomach	0	Stomach	1	HAVANA	12806163	12823847	+	protein_coding	KNOWN
ENSG00000157330.5	C1orf158	Lung	0.2454	Lung	1	HAVANA	12806163	12823847	+	protein_coding	KNOWN
ENSG00000157330.5	C1orf158	Brain	0	Brain	1	HAVANA	12806163	12823847	+	protein_coding	KNOWN
ENSG00000157330.5	C1orf158	Liver	0	Liver	1	HAVANA	12806163	12823847	+	protein_coding	KNOWN
ENSG00000157330.5	C1orf158	Lymphocytes	0	Blood	1	HAVANA	12806163	12823847	+	protein_coding	KNOWN
ENSG00000157330.5	C1orf158	Testis	27.06	Testis	1	HAVANA	12806163	12823847	+	protein_coding	KNOWN
ENSG00000157330.5	C1orf158	Adipose	0	Adipose.Tissue	1	HAVANA	12806163	12823847	+	protein_coding	KNOWN
ENSG00000228338.1	RP5-845O24.8	Lung	0	Lung	1	HAVANA	12882549	12883022	-	lincRNA	NOVEL
ENSG00000228338.1	RP5-845O24.8	Muscle	0	Muscle	1	HAVANA	12882549	12883022	-	lincRNA	NOVEL
ENSG00000228338.1	RP5-845O24.8	Adipose	0	Adipose.Tissue	1	HAVANA	12882549	12883022	-	lincRNA	NOVEL
ENSG00000228338.1	RP5-845O24.8	Stomach	0	Stomach	1	HAVANA	12882549	12883022	-	lincRNA	NOVEL
ENSG00000228338.1	RP5-845O24.8	Liver	0	Liver	1	HAVANA	12882549	12883022	-	lincRNA	NOVEL
ENSG00000228338.1	RP5-845O24.8	Testis	12.6	Testis	1	HAVANA	12882549	12883022	-	lincRNA	NOVEL
ENSG00000228338.1	RP5-845O24.8	Lymphocytes	0	Blood	1	HAVANA	12882549	12883022	-	lincRNA	NOVEL
ENSG00000228338.1	RP5-845O24.8	Brain	0	Brain	1	HAVANA	12882549	12883022	-	lincRNA	NOVEL
ENSG00000207434.1	RNU6-1072P	Stomach	0	Stomach	1	ENSEMBL	12982374	12982480	+	snRNA	KNOWN
ENSG00000207434.1	RNU6-1072P	Muscle	0	Muscle	1	ENSEMBL	12982374	12982480	+	snRNA	KNOWN
ENSG00000207434.1	RNU6-1072P	Liver	0	Liver	1	ENSEMBL	12982374	12982480	+	snRNA	KNOWN
ENSG00000207434.1	RNU6-1072P	Lung	0	Lung	1	ENSEMBL	12982374	12982480	+	snRNA	KNOWN
ENSG00000207434.1	RNU6-1072P	Adipose	0	Adipose.Tissue	1	ENSEMBL	12982374	12982480	+	snRNA	KNOWN
ENSG00000207434.1	RNU6-1072P	Brain	0	Brain	1	ENSEMBL	12982374	12982480	+	snRNA	KNOWN
ENSG00000207434.1	RNU6-1072P	Testis	0	Testis	1	ENSEMBL	12982374	12982480	+	snRNA	KNOWN
ENSG00000207434.1	RNU6-1072P	Lymphocytes	0	Blood	1	ENSEMBL	12982374	12982480	+	snRNA	KNOWN
ENSG00000231219.1	RP11-219C24.8	Muscle	0	Muscle	1	HAVANA	13379149	13381237	-	pseudogene	KNOWN
ENSG00000231219.1	RP11-219C24.8	Stomach	0	Stomach	1	HAVANA	13379149	13381237	-	pseudogene	KNOWN
ENSG00000231219.1	RP11-219C24.8	Lung	0	Lung	1	HAVANA	13379149	13381237	-	pseudogene	KNOWN
ENSG00000231219.1	RP11-219C24.8	Adipose	0	Adipose.Tissue	1	HAVANA	13379149	13381237	-	pseudogene	KNOWN
ENSG00000231219.1	RP11-219C24.8	Liver	0	Liver	1	HAVANA	13379149	13381237	-	pseudogene	KNOWN
ENSG00000231219.1	RP11-219C24.8	Lymphocytes	0	Blood	1	HAVANA	13379149	13381237	-	pseudogene	KNOWN
ENSG00000231219.1	RP11-219C24.8	Brain	0	Brain	1	HAVANA	13379149	13381237	-	pseudogene	KNOWN
ENSG00000231219.1	RP11-219C24.8	Testis	0	Testis	1	HAVANA	13379149	13381237	-	pseudogene	KNOWN
ENSG00000233929.1	MT1XP1	Muscle	3.9705	Muscle	1	HAVANA	16567708	16567893	-	pseudogene	KNOWN
ENSG00000233929.1	MT1XP1	Lung	2.09	Lung	1	HAVANA	16567708	16567893	-	pseudogene	KNOWN
ENSG00000233929.1	MT1XP1	Liver	2.392	Liver	1	HAVANA	16567708	16567893	-	pseudogene	KNOWN
ENSG00000233929.1	MT1XP1	Testis	2.396	Testis	1	HAVANA	16567708	16567893	-	pseudogene	KNOWN
ENSG00000233929.1	MT1XP1	Lymphocytes	0.3859	Blood	1	HAVANA	16567708	16567893	-	pseudogene	KNOWN
ENSG00000233929.1	MT1XP1	Stomach	1.1835	Stomach	1	HAVANA	16567708	16567893	-	pseudogene	KNOWN
ENSG00000233929.1	MT1XP1	Adipose	1.843	Adipose.Tissue	1	HAVANA	16567708	16567893	-	pseudogene	KNOWN
ENSG00000233929.1	MT1XP1	Brain	0.96755	Brain	1	HAVANA	16567708	16567893	-	pseudogene	KNOWN
ENSG00000233421.3	U1	Stomach	0.3542	Stomach	1	HAVANA	16860381	16862144	-	lincRNA	NOVEL
ENSG00000233421.3	U1	Brain	0.16785	Brain	1	HAVANA	16860381	16862144	-	lincRNA	NOVEL
ENSG00000233421.3	U1	Lymphocytes	0.023585	Blood	1	HAVANA	16860381	16862144	-	lincRNA	NOVEL
ENSG00000233421.3	U1	Liver	0.04823	Liver	1	HAVANA	16860381	16862144	-	lincRNA	NOVEL
ENSG00000233421.3	U1	Muscle	0.026075	Muscle	1	HAVANA	16860381	16862144	-	lincRNA	NOVEL
ENSG00000233421.3	U1	Lung	0.212	Lung	1	HAVANA	16860381	16862144	-	lincRNA	NOVEL
ENSG00000233421.3	U1	Testis	17.1	Testis	1	HAVANA	16860381	16862144	-	lincRNA	NOVEL
ENSG00000233421.3	U1	Adipose	0.06694	Adipose.Tissue	1	HAVANA	16860381	16862144	-	lincRNA	NOVEL
ENSG00000219481.6	NBPF1	Liver	4.423	Liver	1	HAVANA	16888814	16940057	-	protein_coding	KNOWN
ENSG00000219481.6	NBPF1	Muscle	2.287	Muscle	1	HAVANA	16888814	16940057	-	protein_coding	KNOWN
ENSG00000219481.6	NBPF1	Brain	6.255	Brain	1	HAVANA	16888814	16940057	-	protein_coding	KNOWN
ENSG00000219481.6	NBPF1	Lung	7.63	Lung	1	HAVANA	16888814	16940057	-	protein_coding	KNOWN
ENSG00000219481.6	NBPF1	Testis	31.14	Testis	1	HAVANA	16888814	16940057	-	protein_coding	KNOWN
ENSG00000219481.6	NBPF1	Adipose	9.1285	Adipose.Tissue	1	HAVANA	16888814	16940057	-	protein_coding	KNOWN
ENSG00000219481.6	NBPF1	Lymphocytes	1.068	Blood	1	HAVANA	16888814	16940057	-	protein_coding	KNOWN
ENSG00000219481.6	NBPF1	Stomach	6.835	Stomach	1	HAVANA	16888814	16940057	-	protein_coding	KNOWN
ENSG00000117118.5	SDHB	Adipose	51.25	Adipose.Tissue	1	HAVANA	17345217	17380665	-	protein_coding	KNOWN
ENSG00000117118.5	SDHB	Lymphocytes	89.455	Blood	1	HAVANA	17345217	17380665	-	protein_coding	KNOWN
ENSG00000117118.5	SDHB	Brain	40.54	Brain	1	HAVANA	17345217	17380665	-	protein_coding	KNOWN
ENSG00000117118.5	SDHB	Muscle	105	Muscle	1	HAVANA	17345217	17380665	-	protein_coding	KNOWN
ENSG00000117118.5	SDHB	Stomach	55.34	Stomach	1	HAVANA	17345217	17380665	-	protein_coding	KNOWN
ENSG00000117118.5	SDHB	Liver	77.82	Liver	1	HAVANA	17345217	17380665	-	protein_coding	KNOWN
ENSG00000117118.5	SDHB	Lung	51.21	Lung	1	HAVANA	17345217	17380665	-	protein_coding	KNOWN
ENSG00000117118.5	SDHB	Testis	56.47	Testis	1	HAVANA	17345217	17380665	-	protein_coding	KNOWN
ENSG00000239020.1	snoU13	Stomach	0	Stomach	1	ENSEMBL	17776259	17776359	+	snoRNA	NOVEL
ENSG00000239020.1	snoU13	Lung	0	Lung	1	ENSEMBL	17776259	17776359	+	snoRNA	NOVEL
ENSG00000239020.1	snoU13	Testis	0	Testis	1	ENSEMBL	17776259	17776359	+	snoRNA	NOVEL
ENSG00000239020.1	snoU13	Muscle	0	Muscle	1	ENSEMBL	17776259	17776359	+	snoRNA	NOVEL
ENSG00000239020.1	snoU13	Lymphocytes	0	Blood	1	ENSEMBL	17776259	17776359	+	snoRNA	NOVEL
ENSG00000239020.1	snoU13	Brain	0	Brain	1	ENSEMBL	17776259	17776359	+	snoRNA	NOVEL
ENSG00000239020.1	snoU13	Liver	0	Liver	1	ENSEMBL	17776259	17776359	+	snoRNA	NOVEL
ENSG00000239020.1	snoU13	Adipose	0	Adipose.Tissue	1	ENSEMBL	17776259	17776359	+	snoRNA	NOVEL
ENSG00000236648.1	RP11-473A10.2	Stomach	0	Stomach	1	HAVANA	18044182	18076473	+	lincRNA	NOVEL
ENSG00000236648.1	RP11-473A10.2	Muscle	0	Muscle	1	HAVANA	18044182	18076473	+	lincRNA	NOVEL
ENSG00000236648.1	RP11-473A10.2	Testis	1.869	Testis	1	HAVANA	18044182	18076473	+	lincRNA	NOVEL
ENSG00000236648.1	RP11-473A10.2	Lymphocytes	0	Blood	1	HAVANA	18044182	18076473	+	lincRNA	NOVEL
ENSG00000236648.1	RP11-473A10.2	Lung	0	Lung	1	HAVANA	18044182	18076473	+	lincRNA	NOVEL
